sample_id	tool	wall_time_ms	peak_mem_kb	n_genes	n_variants
NA20542	PharmCAT	0.3	0	21	0
NA20543	PharmCAT	0.3	0	21	0
NA20544	PharmCAT	0.3	0	21	0
NA20581	PharmCAT	0.3	0	21	0
NA20582	PharmCAT	0.3	0	21	0
NA20585	PharmCAT	0.4	0	21	0
NA20586	PharmCAT	0.4	0	21	0
NA20587	PharmCAT	0.4	0	21	0
NA20588	PharmCAT	0.3	0	21	0
NA20589	PharmCAT	0.4	0	21	0
NA20752	PharmCAT	0.3	0	21	0
NA20753	PharmCAT	0.3	0	21	0
NA20754	PharmCAT	0.3	0	21	0
NA20755	PharmCAT	0.3	0	21	0
NA20756	PharmCAT	0.3	0	21	0
NA20757	PharmCAT	0.4	0	21	0
NA20758	PharmCAT	0.3	0	21	0
NA20759	PharmCAT	0.3	0	21	0
NA20760	PharmCAT	0.3	0	21	0
NA20761	PharmCAT	0.3	0	21	0
NA20762	PharmCAT	0.3	0	21	0
NA20763	PharmCAT	0.4	0	21	0
NA20764	PharmCAT	0.3	0	21	0
NA20765	PharmCAT	0.5	0	21	0
NA20766	PharmCAT	0.3	0	21	0
NA20767	PharmCAT	0.3	0	21	0
NA20768	PharmCAT	0.3	0	21	0
NA20769	PharmCAT	0.3	0	21	0
NA20770	PharmCAT	0.3	0	21	0
NA20771	PharmCAT	0.3	0	21	0
NA20772	PharmCAT	0.6	0	21	0
NA20773	PharmCAT	0.3	0	21	0
NA20774	PharmCAT	0.3	0	21	0
NA20775	PharmCAT	0.3	0	21	0
NA20778	PharmCAT	0.4	0	21	0
NA20783	PharmCAT	0.3	0	21	0
NA20785	PharmCAT	0.3	0	21	0
NA20786	PharmCAT	0.4	0	21	0
NA20787	PharmCAT	0.3	0	21	0
NA20790	PharmCAT	0.3	0	21	0
NA20792	PharmCAT	0.3	0	21	0
NA20795	PharmCAT	0.3	0	21	0
NA20796	PharmCAT	0.3	0	21	0
NA20797	PharmCAT	0.3	0	21	0
NA20798	PharmCAT	0.3	0	21	0
NA20799	PharmCAT	0.3	0	21	0
NA20800	PharmCAT	0.3	0	21	0
NA20801	PharmCAT	0.3	0	21	0
NA20802	PharmCAT	0.4	0	21	0
NA20803	PharmCAT	0.4	0	21	0
NA20804	PharmCAT	0.4	0	21	0
NA20805	PharmCAT	0.4	0	21	0
NA20806	PharmCAT	0.3	0	21	0
NA20807	PharmCAT	0.3	0	21	0
NA20808	PharmCAT	0.3	0	21	0
NA20809	PharmCAT	0.3	0	21	0
NA20810	PharmCAT	0.3	0	21	0
NA20811	PharmCAT	0.3	0	21	0
NA20812	PharmCAT	0.4	0	21	0
NA20813	PharmCAT	0.4	0	21	0
NA20814	PharmCAT	0.3	0	21	0
NA20815	PharmCAT	0.3	0	21	0
NA20818	PharmCAT	0.3	0	21	0
NA20819	PharmCAT	0.4	0	21	0
NA20821	PharmCAT	0.3	0	21	0
NA20822	PharmCAT	0.3	0	21	0
NA20826	PharmCAT	0.3	0	21	0
NA20827	PharmCAT	0.4	0	21	0
NA20828	PharmCAT	0.3	0	21	0
NA20832	PharmCAT	0.3	0	21	0
